mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_feature_selection,param_regressor,param_regressor__depth,param_regressor__iterations,param_regressor__learning_rate,param_regressor__loss_function,param_scaler,param_regressor__kernel,param_regressor__C,param_regressor__alpha,param_regressor__l1_ratio,param_regressor__n_neighbors,param_regressor__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
14.43951125,2.580616069,1.286277485,0.400819209,passthrough,<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,4,500,0.01,RMSE,RobustScaler(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 4, 'regressor__iterations': 500, 'regressor__learning_rate': 0.01, 'regressor__loss_function': 'RMSE', 'scaler': RobustScaler()}",0.765277567,0.722737534,0.650402145,0.736478052,0.72768161,0.720515382,0.038027934,359
14.57074065,2.161017111,1.396901083,0.771145239,passthrough,<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,4,500,0.01,RMSE,StandardScaler(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 4, 'regressor__iterations': 500, 'regressor__learning_rate': 0.01, 'regressor__loss_function': 'RMSE', 'scaler': StandardScaler()}",0.76527743,0.722737882,0.650402145,0.736578588,0.72767449,0.720534107,0.038036099,358
16.3595252,1.100303602,0.614132643,0.277474207,passthrough,<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,4,500,0.01,RMSE,PowerTransformer(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 4, 'regressor__iterations': 500, 'regressor__learning_rate': 0.01, 'regressor__loss_function': 'RMSE', 'scaler': PowerTransformer()}",0.645510983,0.690259316,0.596125634,0.644878874,0.655506614,0.646456284,0.030123646,446
16.86583476,1.031177392,0.654941559,0.267463305,passthrough,<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,4,500,0.01,RMSE,QuantileTransformer(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 4, 'regressor__iterations': 500, 'regressor__learning_rate': 0.01, 'regressor__loss_function': 'RMSE', 'scaler': QuantileTransformer()}",0.76500619,0.722823137,0.650395605,0.73657516,0.727676468,0.720495312,0.037975615,360
17.11668892,1.23060445,0.574324179,0.08486465,passthrough,<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,4,500,0.05,RMSE,RobustScaler(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 4, 'regressor__iterations': 500, 'regressor__learning_rate': 0.05, 'regressor__loss_function': 'RMSE', 'scaler': RobustScaler()}",0.857870933,0.788975766,0.728727425,0.788669605,0.815478484,0.795944443,0.042038273,159
16.78121729,1.473935284,0.738359165,0.414340151,passthrough,<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,4,500,0.05,RMSE,StandardScaler(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 4, 'regressor__iterations': 500, 'regressor__learning_rate': 0.05, 'regressor__loss_function': 'RMSE', 'scaler': StandardScaler()}",0.859065441,0.788974509,0.728727425,0.788733754,0.815478484,0.796195923,0.042389207,158
14.57674279,5.741929781,1.544535637,1.127067463,passthrough,<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,4,500,0.05,RMSE,PowerTransformer(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 4, 'regressor__iterations': 500, 'regressor__learning_rate': 0.05, 'regressor__loss_function': 'RMSE', 'scaler': PowerTransformer()}",0.70136819,0.756507795,0.660695323,0.69771127,0.718810459,0.707018607,0.031153259,384
12.01118965,1.855444188,1.278675508,0.766245755,passthrough,<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,4,500,0.05,RMSE,QuantileTransformer(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 4, 'regressor__iterations': 500, 'regressor__learning_rate': 0.05, 'regressor__loss_function': 'RMSE', 'scaler': QuantileTransformer()}",0.857197271,0.792318386,0.728810292,0.788733553,0.815490272,0.796509955,0.041724067,157
7.912506104,4.097484121,1.217062426,0.775159165,passthrough,<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,4,500,0.1,RMSE,RobustScaler(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 4, 'regressor__iterations': 500, 'regressor__learning_rate': 0.1, 'regressor__loss_function': 'RMSE', 'scaler': RobustScaler()}",0.868794308,0.804812447,0.744684498,0.800785634,0.83441341,0.81069806,0.041056738,119
11.39425631,2.17722143,1.203059292,0.454565872,passthrough,<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,4,500,0.1,RMSE,StandardScaler(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 4, 'regressor__iterations': 500, 'regressor__learning_rate': 0.1, 'regressor__loss_function': 'RMSE', 'scaler': StandardScaler()}",0.86875351,0.804812044,0.744694319,0.800857387,0.83441341,0.810706134,0.041038593,118
15.26189036,3.625381647,1.382898045,0.60342206,passthrough,<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,4,500,0.1,RMSE,PowerTransformer(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 4, 'regressor__iterations': 500, 'regressor__learning_rate': 0.1, 'regressor__loss_function': 'RMSE', 'scaler': PowerTransformer()}",0.70325592,0.754382934,0.6768922,0.711839373,0.741688124,0.71761171,0.027674117,370
16.57037239,1.478349104,1.479519796,0.678142685,passthrough,<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,4,500,0.1,RMSE,QuantileTransformer(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 4, 'regressor__iterations': 500, 'regressor__learning_rate': 0.1, 'regressor__loss_function': 'RMSE', 'scaler': QuantileTransformer()}",0.865174554,0.804769682,0.744659679,0.800861668,0.834431553,0.809979427,0.040053347,123
22.80271635,3.763041631,2.127458906,0.387384076,passthrough,<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,4,1000,0.01,RMSE,RobustScaler(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 4, 'regressor__iterations': 1000, 'regressor__learning_rate': 0.01, 'regressor__loss_function': 'RMSE', 'scaler': RobustScaler()}",0.820665458,0.764031196,0.696566154,0.765107487,0.778727651,0.765019589,0.039928013,231
26.82718358,7.013123643,1.489521408,0.92077074,passthrough,<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,4,1000,0.01,RMSE,StandardScaler(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 4, 'regressor__iterations': 1000, 'regressor__learning_rate': 0.01, 'regressor__loss_function': 'RMSE', 'scaler': StandardScaler()}",0.820440798,0.764028607,0.696566426,0.765193267,0.778721123,0.764990044,0.039864987,233
37.75013866,1.782852604,1.577340221,0.496329865,passthrough,<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,4,1000,0.01,RMSE,PowerTransformer(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 4, 'regressor__iterations': 1000, 'regressor__learning_rate': 0.01, 'regressor__loss_function': 'RMSE', 'scaler': PowerTransformer()}",0.679194009,0.740902714,0.630869298,0.665409411,0.695049091,0.682284904,0.036157634,411
35.18698616,2.359631275,1.311682701,0.776846972,passthrough,<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,4,1000,0.01,RMSE,QuantileTransformer(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 4, 'regressor__iterations': 1000, 'regressor__learning_rate': 0.01, 'regressor__loss_function': 'RMSE', 'scaler': QuantileTransformer()}",0.82041264,0.765580147,0.696560387,0.765189347,0.778730981,0.7652947,0.039857293,229
33.24576778,2.838622385,0.984012127,0.533778767,passthrough,<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,4,1000,0.05,RMSE,RobustScaler(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 4, 'regressor__iterations': 1000, 'regressor__learning_rate': 0.05, 'regressor__loss_function': 'RMSE', 'scaler': RobustScaler()}",0.873815756,0.802794037,0.740253941,0.800944688,0.830199302,0.809601545,0.043538732,131
29.08227015,3.479778843,1.308081913,0.927040745,passthrough,<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,4,1000,0.05,RMSE,StandardScaler(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 4, 'regressor__iterations': 1000, 'regressor__learning_rate': 0.05, 'regressor__loss_function': 'RMSE', 'scaler': StandardScaler()}",0.873490205,0.80279069,0.740253941,0.801028864,0.830199302,0.809552601,0.043439579,132
34.60746117,5.30017709,2.015634537,0.527266684,passthrough,<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,4,1000,0.05,RMSE,PowerTransformer(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 4, 'regressor__iterations': 1000, 'regressor__learning_rate': 0.05, 'regressor__loss_function': 'RMSE', 'scaler': PowerTransformer()}",0.708687322,0.752838584,0.668034379,0.724318898,0.731861863,0.717148209,0.028374172,372
26.93820806,4.988561774,2.185070848,0.773595209,passthrough,<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,4,1000,0.05,RMSE,QuantileTransformer(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 4, 'regressor__iterations': 1000, 'regressor__learning_rate': 0.05, 'regressor__loss_function': 'RMSE', 'scaler': QuantileTransformer()}",0.871221764,0.806901418,0.74022483,0.801008288,0.830207056,0.809912671,0.042697583,124
24.95037928,4.270826569,0.757363224,0.760569467,passthrough,<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,4,1000,0.1,RMSE,RobustScaler(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 4, 'regressor__iterations': 1000, 'regressor__learning_rate': 0.1, 'regressor__loss_function': 'RMSE', 'scaler': RobustScaler()}",0.874164512,0.808104313,0.754866179,0.804427521,0.841599489,0.816632403,0.039925062,102
21.83690786,5.37992314,1.437910032,0.970869922,passthrough,<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,4,1000,0.1,RMSE,StandardScaler(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 4, 'regressor__iterations': 1000, 'regressor__learning_rate': 0.1, 'regressor__loss_function': 'RMSE', 'scaler': StandardScaler()}",0.87233533,0.808104336,0.754873544,0.804496814,0.841599485,0.816281902,0.039394705,103
35.13017349,1.750405674,2.570554256,0.478474595,passthrough,<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,4,1000,0.1,RMSE,PowerTransformer(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 4, 'regressor__iterations': 1000, 'regressor__learning_rate': 0.1, 'regressor__loss_function': 'RMSE', 'scaler': PowerTransformer()}",0.687515501,0.739218598,0.678193978,0.726410266,0.747755045,0.715818677,0.027915434,374
32.7190547,4.741453184,2.493536901,0.445680999,passthrough,<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,4,1000,0.1,RMSE,QuantileTransformer(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 4, 'regressor__iterations': 1000, 'regressor__learning_rate': 0.1, 'regressor__loss_function': 'RMSE', 'scaler': QuantileTransformer()}",0.868833108,0.807920802,0.7548198,0.804439188,0.841606851,0.81552395,0.038439193,108
40.67316871,3.215930279,2.26728878,0.460021822,passthrough,<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,4,1500,0.01,RMSE,RobustScaler(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 4, 'regressor__iterations': 1500, 'regressor__learning_rate': 0.01, 'regressor__loss_function': 'RMSE', 'scaler': RobustScaler()}",0.842300151,0.776242036,0.713898843,0.777626121,0.798318665,0.781677163,0.04145344,183
45.76906786,2.624096564,2.467131662,0.401138203,passthrough,<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,4,1500,0.01,RMSE,StandardScaler(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 4, 'regressor__iterations': 1500, 'regressor__learning_rate': 0.01, 'regressor__loss_function': 'RMSE', 'scaler': StandardScaler()}",0.842804341,0.776238558,0.713899009,0.777707771,0.798312356,0.781792407,0.041599057,182
48.61888194,2.254026533,1.616948557,1.101898977,passthrough,<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,4,1500,0.01,RMSE,PowerTransformer(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 4, 'regressor__iterations': 1500, 'regressor__learning_rate': 0.01, 'regressor__loss_function': 'RMSE', 'scaler': PowerTransformer()}",0.696495625,0.74996443,0.647434103,0.681020382,0.707814557,0.696545819,0.033566456,392
52.61354332,2.678392898,1.097236681,0.533530914,passthrough,<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,4,1500,0.01,RMSE,QuantileTransformer(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 4, 'regressor__iterations': 1500, 'regressor__learning_rate': 0.01, 'regressor__loss_function': 'RMSE', 'scaler': QuantileTransformer()}",0.842980821,0.778249397,0.713903102,0.777702478,0.798326809,0.782232521,0.041604514,181
41.98165112,5.724299094,1.067629957,0.294160361,passthrough,<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,4,1500,0.05,RMSE,RobustScaler(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 4, 'regressor__iterations': 1500, 'regressor__learning_rate': 0.05, 'regressor__loss_function': 'RMSE', 'scaler': RobustScaler()}",0.877398776,0.808037626,0.746248948,0.80297452,0.835452023,0.814022379,0.042957904,111
46.1037395,3.498175818,1.305481672,0.481466071,passthrough,<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,4,1500,0.05,RMSE,StandardScaler(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 4, 'regressor__iterations': 1500, 'regressor__learning_rate': 0.05, 'regressor__loss_function': 'RMSE', 'scaler': StandardScaler()}",0.878047767,0.808034045,0.746248513,0.803043174,0.835452303,0.81416516,0.043146472,110
49.4590632,0.797898692,1.830194855,0.62490006,passthrough,<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,4,1500,0.05,RMSE,PowerTransformer(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 4, 'regressor__iterations': 1500, 'regressor__learning_rate': 0.05, 'regressor__loss_function': 'RMSE', 'scaler': PowerTransformer()}",0.702191592,0.745358869,0.67141931,0.734222063,0.737379416,0.71811425,0.027592847,368
50.75014167,3.351880119,2.344705439,0.595676408,passthrough,<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,4,1500,0.05,RMSE,QuantileTransformer(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 4, 'regressor__iterations': 1500, 'regressor__learning_rate': 0.05, 'regressor__loss_function': 'RMSE', 'scaler': QuantileTransformer()}",0.87511899,0.812233816,0.746228622,0.803024511,0.835466061,0.8144144,0.04221849,109
46.99693232,5.1045356,2.141261625,1.041284246,passthrough,<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,4,1500,0.1,RMSE,RobustScaler(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 4, 'regressor__iterations': 1500, 'regressor__learning_rate': 0.1, 'regressor__loss_function': 'RMSE', 'scaler': RobustScaler()}",0.871097336,0.810234718,0.757976828,0.807938289,0.842782625,0.818005959,0.037941598,94
43.88426113,5.328191055,1.68656354,0.833962931,passthrough,<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,4,1500,0.1,RMSE,StandardScaler(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 4, 'regressor__iterations': 1500, 'regressor__learning_rate': 0.1, 'regressor__loss_function': 'RMSE', 'scaler': StandardScaler()}",0.871174428,0.810234869,0.75798518,0.807997577,0.842783281,0.818035067,0.037957474,93
49.31503224,1.344448356,1.117241001,0.839456952,passthrough,<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,4,1500,0.1,RMSE,PowerTransformer(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 4, 'regressor__iterations': 1500, 'regressor__learning_rate': 0.1, 'regressor__loss_function': 'RMSE', 'scaler': PowerTransformer()}",0.675836088,0.726586095,0.678383418,0.728084927,0.748697107,0.711517527,0.029171548,382
46.38660111,1.78164484,2.068045568,1.163624107,passthrough,<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,4,1500,0.1,RMSE,QuantileTransformer(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 4, 'regressor__iterations': 1500, 'regressor__learning_rate': 0.1, 'regressor__loss_function': 'RMSE', 'scaler': QuantileTransformer()}",0.867096539,0.810029582,0.757896455,0.807952611,0.842774759,0.817149989,0.036871561,98
25.47969317,0.692257805,2.213877058,1.14365446,passthrough,<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,6,500,0.01,RMSE,RobustScaler(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 6, 'regressor__iterations': 500, 'regressor__learning_rate': 0.01, 'regressor__loss_function': 'RMSE', 'scaler': RobustScaler()}",0.806379406,0.749537004,0.677167322,0.761772625,0.763570926,0.751685457,0.041933308,292
19.69944735,3.099896074,2.190872145,0.441938048,passthrough,<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,6,500,0.01,RMSE,StandardScaler(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 6, 'regressor__iterations': 500, 'regressor__learning_rate': 0.01, 'regressor__loss_function': 'RMSE', 'scaler': StandardScaler()}",0.806294529,0.749536901,0.677166747,0.761758004,0.763565804,0.751664397,0.041910385,293
23.92015691,1.083129687,1.693965101,1.576888597,passthrough,<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,6,500,0.01,RMSE,PowerTransformer(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 6, 'regressor__iterations': 500, 'regressor__learning_rate': 0.01, 'regressor__loss_function': 'RMSE', 'scaler': PowerTransformer()}",0.668094104,0.729245987,0.623277969,0.670348782,0.685871535,0.675367675,0.034072379,420
24.64971437,1.729423523,2.117456484,0.588088362,passthrough,<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,6,500,0.01,RMSE,QuantileTransformer(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 6, 'regressor__iterations': 500, 'regressor__learning_rate': 0.01, 'regressor__loss_function': 'RMSE', 'scaler': QuantileTransformer()}",0.806067119,0.749605163,0.677171611,0.761758958,0.763568538,0.751634278,0.041848957,294
23.45805745,3.224502815,2.393916225,1.006317096,passthrough,<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,6,500,0.05,RMSE,RobustScaler(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 6, 'regressor__iterations': 500, 'regressor__learning_rate': 0.05, 'regressor__loss_function': 'RMSE', 'scaler': RobustScaler()}",0.876811824,0.802356153,0.742390405,0.801992972,0.827416316,0.810193534,0.043498411,121
18.62041426,2.987269644,2.440726328,0.523647767,passthrough,<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,6,500,0.05,RMSE,StandardScaler(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 6, 'regressor__iterations': 500, 'regressor__learning_rate': 0.05, 'regressor__loss_function': 'RMSE', 'scaler': StandardScaler()}",0.874439045,0.802350456,0.742390405,0.801989249,0.827422348,0.809718301,0.042776809,129
29.38613558,1.137793623,1.336087656,0.849701758,passthrough,<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,6,500,0.05,RMSE,PowerTransformer(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 6, 'regressor__iterations': 500, 'regressor__learning_rate': 0.05, 'regressor__loss_function': 'RMSE', 'scaler': PowerTransformer()}",0.715173843,0.768570561,0.673936084,0.722014388,0.74204457,0.724347889,0.031304235,348
25.62272415,1.310921191,1.752977705,0.943071702,passthrough,<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,6,500,0.05,RMSE,QuantileTransformer(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 6, 'regressor__iterations': 500, 'regressor__learning_rate': 0.05, 'regressor__loss_function': 'RMSE', 'scaler': QuantileTransformer()}",0.874885849,0.80274124,0.742342009,0.801986541,0.827445253,0.809880178,0.042916075,125
23.84114008,5.955909547,2.130659533,0.826613948,passthrough,<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,6,500,0.1,RMSE,RobustScaler(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 6, 'regressor__iterations': 500, 'regressor__learning_rate': 0.1, 'regressor__loss_function': 'RMSE', 'scaler': RobustScaler()}",0.880199935,0.818997375,0.752739143,0.815065981,0.843859283,0.822172343,0.041759011,48
15.70638604,1.937068439,2.072446775,0.495193375,passthrough,<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,6,500,0.1,RMSE,StandardScaler(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 6, 'regressor__iterations': 500, 'regressor__learning_rate': 0.1, 'regressor__loss_function': 'RMSE', 'scaler': StandardScaler()}",0.887651589,0.818990624,0.752734794,0.815131138,0.843863705,0.82367437,0.043881753,34
22.8943357,8.756492676,1.956622076,0.725543796,passthrough,<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,6,500,0.1,RMSE,PowerTransformer(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 6, 'regressor__iterations': 500, 'regressor__learning_rate': 0.1, 'regressor__loss_function': 'RMSE', 'scaler': PowerTransformer()}",0.711084421,0.767584971,0.674616529,0.760941208,0.739950142,0.730835454,0.034323845,327
21.75829086,3.770635629,3.380928993,0.248086818,passthrough,<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,6,500,0.1,RMSE,QuantileTransformer(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 6, 'regressor__iterations': 500, 'regressor__learning_rate': 0.1, 'regressor__loss_function': 'RMSE', 'scaler': QuantileTransformer()}",0.88612224,0.818879222,0.752738509,0.815075668,0.84393259,0.823349646,0.043447514,37
40.13225207,11.200577,2.823408699,0.948927191,passthrough,<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,6,1000,0.01,RMSE,RobustScaler(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 6, 'regressor__iterations': 1000, 'regressor__learning_rate': 0.01, 'regressor__loss_function': 'RMSE', 'scaler': RobustScaler()}",0.847541035,0.780996739,0.713943161,0.782888632,0.801499881,0.785373889,0.043017407,177
48.49045434,4.327845169,1.252270031,0.545549482,passthrough,<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,6,1000,0.01,RMSE,StandardScaler(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 6, 'regressor__iterations': 1000, 'regressor__learning_rate': 0.01, 'regressor__loss_function': 'RMSE', 'scaler': StandardScaler()}",0.848203442,0.780996999,0.713942637,0.7828745,0.801494458,0.785502407,0.043209191,176
50.95698619,4.951085485,2.52294426,0.414438393,passthrough,<catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>,6,1000,0.01,RMSE,PowerTransformer(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x000001D7EFDFBF48>, 'regressor__depth': 6, 'regressor__iterations': 1000, 'regressor__learning_rate': 0.01, 'regressor__loss_function': 'RMSE', 'scaler': PowerTransformer()}",0.693506001,0.761555182,0.649547718,0.693201373,0.718240535,0.703210162,0.036617094,389
