,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_feature_selection,param_regressor,param_regressor__depth,param_regressor__iterations,param_regressor__learning_rate,param_regressor__loss_function,param_scaler,param_regressor__kernel,param_regressor__C,param_regressor__alpha,param_regressor__l1_ratio,param_regressor__n_neighbors,param_regressor__weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
20,9.049561738967896,1.0527038481333584,0.23905224800109864,0.19076673511877218,passthrough,<catboost.core.CatBoostRegressor object at 0x00000200EFC603C8>,4,1000,0.1,RMSE,RobustScaler(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x00000200EFC603C8>, 'regressor__depth': 4, 'regressor__iterations': 1000, 'regressor__learning_rate': 0.1, 'regressor__loss_function': 'RMSE', 'scaler': RobustScaler()}",0.8269052859399261,0.7765949012268484,0.7223952900370701,0.7906190206529007,0.8790456980296235,0.7991120391772737,0.052204342437977856,140
21,8.722691202163697,0.5651406425356617,0.224448299407959,0.07212838346084814,passthrough,<catboost.core.CatBoostRegressor object at 0x00000200EFC603C8>,4,1000,0.1,RMSE,StandardScaler(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x00000200EFC603C8>, 'regressor__depth': 4, 'regressor__iterations': 1000, 'regressor__learning_rate': 0.1, 'regressor__loss_function': 'RMSE', 'scaler': StandardScaler()}",0.8270252541257888,0.7763962247497183,0.7205373087787927,0.7906190206529007,0.8790425346708168,0.7987240685956035,0.052781449238725076,149
22,9.333022928237915,0.5993271850265494,0.32887115478515627,0.19621401301733035,passthrough,<catboost.core.CatBoostRegressor object at 0x00000200EFC603C8>,4,1000,0.1,RMSE,PowerTransformer(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x00000200EFC603C8>, 'regressor__depth': 4, 'regressor__iterations': 1000, 'regressor__learning_rate': 0.1, 'regressor__loss_function': 'RMSE', 'scaler': PowerTransformer()}",0.807037052145239,0.7767754612627369,0.7197502814176472,0.8003300373215299,0.8783629855131254,0.7964511635320557,0.051199241902167104,174
23,8.87512402534485,0.5841006016760371,0.4486974239349365,0.19166247304594894,passthrough,<catboost.core.CatBoostRegressor object at 0x00000200EFC603C8>,4,1000,0.1,RMSE,QuantileTransformer(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x00000200EFC603C8>, 'regressor__depth': 4, 'regressor__iterations': 1000, 'regressor__learning_rate': 0.1, 'regressor__loss_function': 'RMSE', 'scaler': QuantileTransformer()}",0.8292494388819002,0.7743073992511511,0.7193799683536055,0.7906707512135084,0.8788562578201146,0.7984927631040558,0.05349619495968208,152
24,12.169438076019286,1.6421119160937074,0.4522979736328125,0.15449299307351522,passthrough,<catboost.core.CatBoostRegressor object at 0x00000200EFC603C8>,4,1500,0.01,RMSE,RobustScaler(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x00000200EFC603C8>, 'regressor__depth': 4, 'regressor__iterations': 1500, 'regressor__learning_rate': 0.01, 'regressor__loss_function': 'RMSE', 'scaler': RobustScaler()}",0.792514837096556,0.7402823136975282,0.7044278052636505,0.7541466584223072,0.8339259032525658,0.7650595035465215,0.04450972592815992,350
25,12.287263631820679,1.712371020815237,0.4741030693054199,0.13454438965775753,passthrough,<catboost.core.CatBoostRegressor object at 0x00000200EFC603C8>,4,1500,0.01,RMSE,StandardScaler(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x00000200EFC603C8>, 'regressor__depth': 4, 'regressor__iterations': 1500, 'regressor__learning_rate': 0.01, 'regressor__loss_function': 'RMSE', 'scaler': StandardScaler()}",0.7924615817986509,0.7402346083083282,0.7040255601150911,0.7541478439889207,0.8339561843688252,0.7649651557159632,0.04462748929074963,351
26,12.75956621170044,1.2122044457217012,0.4749030113220215,0.13986673811861672,passthrough,<catboost.core.CatBoostRegressor object at 0x00000200EFC603C8>,4,1500,0.01,RMSE,PowerTransformer(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x00000200EFC603C8>, 'regressor__depth': 4, 'regressor__iterations': 1500, 'regressor__learning_rate': 0.01, 'regressor__loss_function': 'RMSE', 'scaler': PowerTransformer()}",0.7825139908614998,0.7755914648019495,0.696473657289284,0.7570209822610788,0.8303866755478384,0.7683973541523301,0.04335008796980386,346
27,11.521497631072998,1.1374325423908709,0.3122678279876709,0.16036375326433253,passthrough,<catboost.core.CatBoostRegressor object at 0x00000200EFC603C8>,4,1500,0.01,RMSE,QuantileTransformer(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x00000200EFC603C8>, 'regressor__depth': 4, 'regressor__iterations': 1500, 'regressor__learning_rate': 0.01, 'regressor__loss_function': 'RMSE', 'scaler': QuantileTransformer()}",0.7925678798173097,0.7392551380911496,0.7039643674130441,0.7541234650147373,0.8348110813268844,0.7649443863326251,0.04503333206088974,352
28,13.509928894042968,0.8659264543322472,0.44089570045471194,0.13001348362799994,passthrough,<catboost.core.CatBoostRegressor object at 0x00000200EFC603C8>,4,1500,0.05,RMSE,RobustScaler(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x00000200EFC603C8>, 'regressor__depth': 4, 'regressor__iterations': 1500, 'regressor__learning_rate': 0.05, 'regressor__loss_function': 'RMSE', 'scaler': RobustScaler()}",0.8150457116054568,0.78391211833104,0.7153325220229696,0.7831049684249503,0.8843207811657389,0.7963432203100311,0.0547400241891022,175
29,12.403688764572143,1.4408822314994483,0.49470720291137693,0.14075516793310958,passthrough,<catboost.core.CatBoostRegressor object at 0x00000200EFC603C8>,4,1500,0.05,RMSE,StandardScaler(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x00000200EFC603C8>, 'regressor__depth': 4, 'regressor__iterations': 1500, 'regressor__learning_rate': 0.05, 'regressor__loss_function': 'RMSE', 'scaler': StandardScaler()}",0.8152305417712057,0.7837506238329499,0.7149373467871212,0.7831049684249503,0.8843575695429406,0.7962762100718335,0.05488893362791018,176
30,12.331473016738892,1.1151868576262822,0.4148900508880615,0.08147543096633368,passthrough,<catboost.core.CatBoostRegressor object at 0x00000200EFC603C8>,4,1500,0.05,RMSE,PowerTransformer(),,,,,,,"{'feature_selection': 'passthrough', 'regressor': <catboost.core.CatBoostRegressor object at 0x00000200EFC603C8>, 'regressor__depth': 4, 'regressor__iterations': 1500, 'regressor__learning_rate': 0.05, 'regressor__loss_function': 'RMSE', 'scaler': PowerTransformer()}",0.8181882465793748,0.7406366188402715,0.6985734473653304,0.7882006790803883,0.8815773853972154,0.7854352754525161,0.06304856333397318,266
